Action,Date,Ad Title/Id,Page/App
Impression,2026/01/13,973507586,themediterraneandish.com
Impression,2026/01/13,973607796,themediterraneandish.com
Impression,2026/01/13,997977726,themediterraneandish.com
Impression,2026/01/13,997983436,themediterraneandish.com
Impression,2026/01/13,998376016,themediterraneandish.com
Impression,2026/01/13,998583006,themediterraneandish.com
Impression,2026/01/13,998779726,themediterraneandish.com
Impression,2026/01/14,1004903646,yahoo.com
Impression,2026/01/14,1013078496,themediterraneandish.com
Impression,2026/01/14,1013112106,themediterraneandish.com
Impression,2026/01/14,1013278666,themediterraneandish.com
Impression,2026/01/14,1013649386,themediterraneandish.com
Impression,2026/01/14,1014316716,yahoo.com
Impression,2026/01/14,1016831676,themediterraneandish.com
Impression,2026/01/14,1019286776,themediterraneandish.com
Impression,2026/01/14,1026865996,themediterraneandish.com
Impression,2026/01/14,1027182446,themediterraneandish.com
Impression,2026/01/14,1027366296,themediterraneandish.com
Impression,2026/01/14,1027782516,themediterraneandish.com
Impression,2026/01/14,1028882656,themediterraneandish.com
Impression,2026/01/14,1029512356,themediterraneandish.com
Impression,2026/01/14,1070576804,themediterraneandish.com
Impression,2026/01/14,1083896194,themediterraneandish.com
Impression,2026/01/14,1089283244,themediterraneandish.com
Impression,2026/01/14,1090785714,themediterraneandish.com
Impression,2026/01/14,1103788683,cbsnews.com
Impression,2026/01/14,1103788683,reuters.com
Impression,2026/01/14,1103788683,themediterraneandish.com
Impression,2026/01/14,1103788683,yahoo.com
Impression,2026/01/14,1104500223,themediterraneandish.com
Impression,2026/01/14,1105292773,themediterraneandish.com
Impression,2026/01/14,1105488803,themediterraneandish.com
Impression,2026/01/14,1105587093,themediterraneandish.com
Impression,2026/01/14,1105779773,themediterraneandish.com
Impression,2026/01/14,1109784713,reuters.com
Impression,2026/01/14,717214984,themediterraneandish.com
Impression,2026/01/14,745094463,themediterraneandish.com
Impression,2026/01/14,758274984,themediterraneandish.com
Impression,2026/01/14,863560723,finance.yahoo.com
Impression,2026/01/14,863620543,themediterraneandish.com
Impression,2026/01/14,863630343,themediterraneandish.com
Impression,2026/01/14,934636144,themediterraneandish.com
Impression,2026/01/14,968091426,themediterraneandish.com
Impression,2026/01/15,1089604024,foxnews.com
Impression,2026/01/15,1112980293,finance.yahoo.com
Impression,2026/01/15,878737633,themediterraneandish.com
Impression,2026/01/16,1013386076,themediterraneandish.com
Impression,2026/01/16,1029464296,themediterraneandish.com
Impression,2026/01/16,1070485514,themediterraneandish.com
Impression,2026/01/16,1074936724,ebay.com
Impression,2026/01/16,1074936724,themediterraneandish.com
Impression,2026/01/16,1089404754,themediterraneandish.com
Impression,2026/01/16,1090602054,themediterraneandish.com
Impression,2026/01/16,1090994744,themediterraneandish.com
Impression,2026/01/16,1091290054,themediterraneandish.com
Impression,2026/01/16,1103788683,themediterraneandish.com
Impression,2026/01/16,1106983493,yahoo.com
Impression,2026/01/16,1109581343,themediterraneandish.com
Impression,2026/01/16,1109784713,themediterraneandish.com
Impression,2026/01/16,515200254,themediterraneandish.com
Impression,2026/01/16,543447544,themediterraneandish.com
Impression,2026/01/16,547805203,themediterraneandish.com
Impression,2026/01/16,552776784,themediterraneandish.com
Impression,2026/01/16,673171044,themediterraneandish.com
Impression,2026/01/16,863481043,themediterraneandish.com
Impression,2026/01/16,863560713,themediterraneandish.com
Impression,2026/01/16,863560723,themediterraneandish.com
Impression,2026/01/16,863620543,themediterraneandish.com
Impression,2026/01/16,863630343,themediterraneandish.com
Impression,2026/01/16,882298913,themediterraneandish.com
Impression,2026/01/16,892735456,Samsung TV Plus FREE
Impression,2026/01/16,967691916,themediterraneandish.com
Impression,2026/01/17,1103788683,themediterraneandish.com
Impression,2026/01/18,1029747286,sfgate.com
Impression,2026/01/18,1123580714,yahoo.com
Impression,2026/01/19,1011494366,ebay.com
Impression,2026/01/19,1012911646,themediterraneandish.com
Impression,2026/01/19,1014316716,ebay.com
Impression,2026/01/19,1029464296,ebay.com
Impression,2026/01/19,1089404754,ebay.com
Impression,2026/01/19,1103788683,themediterraneandish.com
Impression,2026/01/19,1108289963,ebay.com
Impression,2026/01/19,1109490593,foxnews.com
Impression,2026/01/19,1110486193,foxnews.com
Impression,2026/01/19,1124381134,ebay.com
Impression,2026/01/19,169783243,themediterraneandish.com
Impression,2026/01/19,863481043,ebay.com
Impression,2026/01/20,1003150646,yahoo.com
Impression,2026/01/20,1012089476,yahoo.com
Impression,2026/01/20,1013792326,eonline.com
Impression,2026/01/20,1046786006,yahoo.com
Impression,2026/01/20,1086985084,yahoo.com
Impression,2026/01/20,1091190394,ebay.com
Impression,2026/01/20,1123580714,ebay.com
Impression,2026/01/21,1003150646,yahoo.com
Impression,2026/01/21,1004903646,yahoo.com
Impression,2026/01/21,1013602046,yahoo.com
Impression,2026/01/21,1014316716,yahoo.com
Impression,2026/01/21,1028066356,yahoo.com
Impression,2026/01/21,1029571656,yahoo.com
Impression,2026/01/21,1051720146,yahoo.com
Impression,2026/01/21,1086985084,yahoo.com
Impression,2026/01/21,1088498934,yahoo.com
Impression,2026/01/21,1089604024,yahoo.com
Impression,2026/01/21,1093180884,foxnews.com
Impression,2026/01/21,1093180884,yahoo.com
Impression,2026/01/21,1097695173,yahoo.com
Impression,2026/01/21,1102887713,yahoo.com
Impression,2026/01/21,1116293363,themediterraneandish.com
Impression,2026/01/21,1116293363,yahoo.com
Impression,2026/01/21,1125190074,mail.yahoo.com
Impression,2026/01/21,1127887394,yahoo.com
Impression,2026/01/21,1129486634,yahoo.com
Impression,2026/01/21,1131382564,yahoo.com
Impression,2026/01/21,990313113,yahoo.com
Impression,2026/01/21,998779726,yahoo.com
Impression,2026/01/22,559220546,msn.com
Impression,2026/01/22,817429086,msn.com
Impression,2026/01/22,817598306,msn.com
Impression,2026/01/23,1020282336,Samsung TV Plus FREE
Impression,2026/01/23,1049927396,Samsung TV Plus FREE
Impression,2026/01/23,1050635666,yahoo.com
Impression,2026/01/23,1051142856,yahoo.com
Impression,2026/01/23,1074936724,sfgate.com
Impression,2026/01/23,1074936724,yahoo.com
Impression,2026/01/23,1089788044,Samsung TV Plus FREE
Impression,2026/01/23,1103200953,Samsung TV Plus FREE
Impression,2026/01/23,1105391833,Samsung TV Plus FREE
Impression,2026/01/23,1106085153,Samsung TV Plus FREE
Impression,2026/01/23,820319653,Samsung TV Plus FREE
Impression,2026/01/23,878737633,themediterraneandish.com
Impression,2026/01/23,892735466,Samsung TV Plus FREE
Impression,2026/01/23,892917416,yahoo.com
Impression,2026/01/24,1000676596,themediterraneandish.com
Impression,2026/01/24,1012393626,nypost.com
Impression,2026/01/24,1013386076,yahoo.com
Impression,2026/01/24,1047590496,sfchronicle.com
Impression,2026/01/24,1089404754,themediterraneandish.com
Impression,2026/01/24,1089604024,yahoo.com
Impression,2026/01/24,1091093734,themediterraneandish.com
Impression,2026/01/24,1118090923,sfchronicle.com
Impression,2026/01/24,1128202874,nypost.com
Impression,2026/01/24,817662176,yahoo.com
Impression,2026/01/24,863481043,themediterraneandish.com
Impression,2026/01/24,863560713,themediterraneandish.com
Impression,2026/01/24,863560723,themediterraneandish.com
Impression,2026/01/24,863630343,themediterraneandish.com
Impression,2026/01/24,878737633,themediterraneandish.com
Impression,2026/01/25,1030925136,themediterraneandish.com
Impression,2026/01/25,1044294996,themediterraneandish.com
Impression,2026/01/25,1047286206,themediterraneandish.com
Impression,2026/01/25,1049449446,themediterraneandish.com
Impression,2026/01/25,1051990026,themediterraneandish.com
Impression,2026/01/25,1053405686,themediterraneandish.com
Impression,2026/01/25,1054805876,themediterraneandish.com
Impression,2026/01/25,1090984984,SmartNews
Impression,2026/01/25,1117379803,themediterraneandish.com
Impression,2026/01/25,1127797824,themediterraneandish.com
Impression,2026/01/25,745094463,themediterraneandish.com
Impression,2026/01/25,863481043,themediterraneandish.com
Impression,2026/01/25,863560713,themediterraneandish.com
Impression,2026/01/25,863560723,themediterraneandish.com
Impression,2026/01/25,863620543,themediterraneandish.com
Impression,2026/01/25,863630343,themediterraneandish.com
Impression,2026/01/25,878737633,themediterraneandish.com
Impression,2026/01/25,938045526,sfgate.com
Impression,2026/01/25,998779726,themediterraneandish.com
Impression,2026/01/26,1000676596,themediterraneandish.com
Impression,2026/01/26,1011211446,themediterraneandish.com
Impression,2026/01/26,1012794296,SmartNews
Impression,2026/01/26,1012794296,themediterraneandish.com
Impression,2026/01/26,1014316716,yahoo.com
Impression,2026/01/26,1035483696,themediterraneandish.com
Impression,2026/01/26,1045880666,themediterraneandish.com
Impression,2026/01/26,1051142856,themediterraneandish.com
Impression,2026/01/26,1051943146,themediterraneandish.com
Impression,2026/01/26,1053146066,themediterraneandish.com
Impression,2026/01/26,1053383946,themediterraneandish.com
Impression,2026/01/26,1053483946,themediterraneandish.com
Impression,2026/01/26,1053951206,yahoo.com
Impression,2026/01/26,1054138566,yahoo.com
Impression,2026/01/26,1054582006,yahoo.com
Impression,2026/01/26,1055107636,yahoo.com
Impression,2026/01/26,1055207486,themediterraneandish.com
Impression,2026/01/26,1085080974,yahoo.com
Impression,2026/01/26,1090591314,yahoo.com
Impression,2026/01/26,1100592913,yahoo.com
Impression,2026/01/26,1109581343,themediterraneandish.com
Impression,2026/01/26,1124381134,yahoo.com
Impression,2026/01/26,1125780914,themediterraneandish.com
Impression,2026/01/26,1133485384,themediterraneandish.com
Impression,2026/01/26,1133786954,themediterraneandish.com
Impression,2026/01/26,1134486784,yahoo.com
Impression,2026/01/26,1159281553,themediterraneandish.com
Impression,2026/01/26,544929443,themediterraneandish.com
Impression,2026/01/26,713002784,yahoo.com
Impression,2026/01/26,863481043,themediterraneandish.com
Impression,2026/01/26,863560713,themediterraneandish.com
Impression,2026/01/26,863560723,themediterraneandish.com
Impression,2026/01/26,863620543,themediterraneandish.com
Impression,2026/01/26,863630343,themediterraneandish.com
Impression,2026/01/26,892917416,yahoo.com
Impression,2026/01/26,911191543,yahoo.com
Impression,2026/01/26,998209906,themediterraneandish.com
Impression,2026/01/27,1003150646,yahoo.com
Impression,2026/01/27,1052652576,themediterraneandish.com
Impression,2026/01/27,1127698374,unilad.com
Impression,2026/01/27,1131990044,dailymail.co.uk
Impression,2026/01/27,1134082254,yahoo.com
Impression,2026/01/27,1134194924,yahoo.com
Impression,2026/01/27,1134689054,dailymail.co.uk
Impression,2026/01/27,863560713,themediterraneandish.com
Impression,2026/01/27,863560723,themediterraneandish.com
Impression,2026/01/28,1051943146,themediterraneandish.com
Impression,2026/01/28,1056716916,themediterraneandish.com
Impression,2026/01/28,1057912986,themediterraneandish.com
Impression,2026/01/28,1058184566,themediterraneandish.com
Impression,2026/01/28,1116515603,themediterraneandish.com
Impression,2026/01/28,1128798024,themediterraneandish.com
Impression,2026/01/28,1132185784,themediterraneandish.com
Impression,2026/01/28,1133786954,themediterraneandish.com
Impression,2026/01/28,1134103084,themediterraneandish.com
Impression,2026/01/28,519269076,themediterraneandish.com
Impression,2026/01/28,863560713,themediterraneandish.com
Impression,2026/01/28,911211643,themediterraneandish.com
Impression,2026/01/28,969963763,themediterraneandish.com
Impression,2026/01/29,1124981194,reuters.com
Impression,2026/01/29,1126380864,reuters.com
Impression,2026/01/30,1004903646,themediterraneandish.com
Impression,2026/01/30,1047590496,themediterraneandish.com
Impression,2026/01/30,1074936724,RON Production
Impression,2026/01/30,1086488744,themediterraneandish.com
Impression,2026/01/30,1093180884,themediterraneandish.com
Impression,2026/01/30,1117384613,themediterraneandish.com
Impression,2026/01/30,1132281114,themediterraneandish.com
Impression,2026/01/30,1133303464,themediterraneandish.com
Impression,2026/01/30,1162489683,themediterraneandish.com
Impression,2026/01/30,1166690263,themediterraneandish.com
Impression,2026/01/30,863481043,Sudoku.com
Impression,2026/01/30,863560713,themediterraneandish.com
Impression,2026/01/30,863560723,themediterraneandish.com
Impression,2026/01/30,863620543,themediterraneandish.com
Impression,2026/01/30,863630343,themediterraneandish.com
Impression,2026/01/31,1003380666,themediterraneandish.com
Impression,2026/01/31,1012393626,themediterraneandish.com
Impression,2026/01/31,1050924036,nypost.com
Impression,2026/01/31,1060805616,themediterraneandish.com
Impression,2026/01/31,1074936724,themediterraneandish.com
Impression,2026/01/31,1122685363,eonline.com
Impression,2026/01/31,1136492544,eonline.com
Impression,2026/01/31,863560723,themediterraneandish.com
Impression,2026/01/31,878737633,themediterraneandish.com
Impression,2026/02/01,1013602046,nypost.com
Impression,2026/02/01,1083179824,nypost.com
Impression,2026/02/01,1093180884,nypost.com
Impression,2026/02/01,1116115473,nypost.com
Impression,2026/02/01,1123480744,nypost.com
Impression,2026/02/01,747812694,nypost.com
Impression,2026/02/02,1010893966,themediterraneandish.com
Impression,2026/02/02,1028884016,themediterraneandish.com
Impression,2026/02/02,1036965166,themediterraneandish.com
Impression,2026/02/02,1051943146,themediterraneandish.com
Impression,2026/02/02,1057114496,themediterraneandish.com
Impression,2026/02/02,1057912986,themediterraneandish.com
Impression,2026/02/02,1058184566,themediterraneandish.com
Impression,2026/02/02,1058810056,themediterraneandish.com
Impression,2026/02/02,1059058006,themediterraneandish.com
Impression,2026/02/02,1059529286,themediterraneandish.com
Impression,2026/02/02,1064800436,themediterraneandish.com
Impression,2026/02/02,1064983586,themediterraneandish.com
Impression,2026/02/02,1102686113,themediterraneandish.com
Impression,2026/02/02,1115514033,themediterraneandish.com
Impression,2026/02/02,1124381134,themediterraneandish.com
Impression,2026/02/02,1125381074,themediterraneandish.com
Impression,2026/02/02,1133007374,themediterraneandish.com
Impression,2026/02/02,1165389203,themediterraneandish.com
Impression,2026/02/02,1166690263,themediterraneandish.com
Impression,2026/02/02,1169191573,themediterraneandish.com
Impression,2026/02/02,1170388103,themediterraneandish.com
Impression,2026/02/02,544929443,themediterraneandish.com
Impression,2026/02/02,878737633,themediterraneandish.com
Impression,2026/02/02,990313113,themediterraneandish.com
Impression,2026/02/03,1003322576,themediterraneandish.com
Impression,2026/02/03,1058319086,themediterraneandish.com
Impression,2026/02/03,1063380336,themediterraneandish.com
Impression,2026/02/03,1064691066,themediterraneandish.com
Impression,2026/02/03,1070576804,themediterraneandish.com
Impression,2026/02/03,538068824,themediterraneandish.com
Impression,2026/02/03,538376914,themediterraneandish.com
Impression,2026/02/03,552776784,themediterraneandish.com
Impression,2026/02/03,869566904,themediterraneandish.com
Impression,2026/02/03,905533826,themediterraneandish.com
Impression,2026/02/03,962897126,themediterraneandish.com
Impression,2026/02/03,963897966,themediterraneandish.com
